type,race_id,race_class,surface,name,rank
地元,202505040212,2勝クラス,ダ,オンザスクエア,16
地元,202505040309,2勝クラス,芝,ダノンホイットニー,1
地元,202505040309,2勝クラス,芝,ホウオウアートマン,3
地元,202505040309,2勝クラス,芝,バレンタインガール,4
地元,202505040309,2勝クラス,芝,ズイウンゴサイ,5
地元,202505040309,2勝クラス,芝,モルトマエストーソ,6
地元,202505040309,2勝クラス,芝,セイウンパシュート,7
地元,202505040309,2勝クラス,芝,エーオーキング,8
地元,202505040309,2勝クラス,芝,ソワドリヨン,10
地元,202505040310,2勝クラス,ダ,キョウキランブ,2
地元,202505040310,2勝クラス,ダ,トクシースタローン,3
地元,202505040310,2勝クラス,ダ,レッドリベルタ,4
地元,202505040310,2勝クラス,ダ,ファイアトリック,5
地元,202505040310,2勝クラス,ダ,ラファールドール,6
地元,202505040310,2勝クラス,ダ,プレシャスデイ,7
地元,202505040310,2勝クラス,ダ,タイセイアディクト,8
地元,202505040310,2勝クラス,ダ,ピュアグルーヴ,9
地元,202505040310,2勝クラス,ダ,ルーラーリッチ,10
地元,202505040310,2勝クラス,ダ,カムランベイ,11
地元,202505040310,2勝クラス,ダ,ピコシー,13
地元,202505040310,2勝クラス,ダ,ライジンマル,14
地元,202505040310,2勝クラス,ダ,シグムンド,15
地元,202505040310,2勝クラス,ダ,シゲルカミカゼ,16
地元,202505040311,重賞,芝,ガリレア,2
地元,202505040311,重賞,芝,ゾロアストロ,3
地元,202505040311,重賞,芝,マーゴットブロー,4
地元,202505040311,重賞,芝,ユウファラオ,6
地元,202505040311,重賞,芝,ニシノエースサマ,8
地元,202505040409,2勝クラス,芝,マテンロウバローズ,2
地元,202505040409,2勝クラス,芝,エンペラーズソード,3
地元,202505040409,2勝クラス,芝,コムユンプリュム,4
地元,202505040409,2勝クラス,芝,ストレイトトーカー,5
地元,202505040409,2勝クラス,芝,マンウォル,6
地元,202505040409,2勝クラス,芝,ギフテッド,7
地元,202505040409,2勝クラス,芝,ミーントゥビー,8
地元,202505040409,2勝クラス,芝,ベストオブユー,9
地元,202505040409,2勝クラス,芝,メタルスピード,11
地元,202505040409,2勝クラス,芝,キングノジョー,12
地元,202505040409,2勝クラス,芝,ロゼル,13
地元,202505040409,2勝クラス,芝,ドーンコーラス,14
地元,202505040409,2勝クラス,芝,ステラバルセロナ,15
地元,202505040409,2勝クラス,芝,サンドオブエテル,16
地元,202505040410,3勝クラス,ダ,トクシーカイザー,5
地元,202505040410,3勝クラス,ダ,レイズカイザー,6
地元,202505040410,3勝クラス,ダ,ハッピーロンドン,7
地元,202505040410,3勝クラス,ダ,カフェニクス,8
地元,202505040410,3勝クラス,ダ,ジャスリー,9
地元,202505040410,3勝クラス,ダ,キュムロンニンバス,10
地元,202505040410,3勝クラス,ダ,トーセンサウダージ,11
地元,202505040410,3勝クラス,ダ,スマイルアップ,13
地元,202505040410,3勝クラス,ダ,スティールブルー,14
地元,202505040410,3勝クラス,ダ,アバンチュリエ,15
地元,202505040411,重賞,芝,アンゴラブラック,2
地元,202505040411,重賞,芝,カナテープ,3
地元,202505040411,重賞,芝,ライラック,4
地元,202505040411,重賞,芝,セフィロ,5
地元,202505040411,重賞,芝,ホウオウラスカーズ,6
地元,202505040411,重賞,芝,アドマイヤマツリ,7
地元,202505040411,重賞,芝,リラボニート,8
地元,202505040411,重賞,芝,ボンドガール,9
地元,202505040411,重賞,芝,セキトバイースト,10
地元,202505040411,重賞,芝,フィールシンパシー,11
地元,202505040411,重賞,芝,アンリーロード,14
地元,202505040411,重賞,芝,キャットファイト,16
地元,202505040412,2勝クラス,ダ,マーズオデッセイ,1
地元,202505040412,2勝クラス,ダ,ニシノクードクール,5
地元,202505040412,2勝クラス,ダ,ケンキョ,5
地元,202505040412,2勝クラス,ダ,メモリーグラス,7
地元,202505040412,2勝クラス,ダ,マサノユニコーン,8
地元,202505040412,2勝クラス,ダ,カンザシ,12
地元,202505040412,2勝クラス,ダ,モーニングヘイズ,14
地元,202505040412,2勝クラス,ダ,アレスグート,15
地元,202505040412,2勝クラス,ダ,アベベ,16
地元,202505040510,3勝クラス,芝,エンドウノハナ,2
地元,202505040510,3勝クラス,芝,デュアルウィルダー,3
地元,202505040510,3勝クラス,芝,スピードリッチ,4
地元,202505040510,3勝クラス,芝,レッドヴェロシティ,7
地元,202505040510,3勝クラス,芝,ウィープディライト,8
地元,202505040511,OP,芝,ニシノレヴナント,1
地元,202505040511,OP,芝,トーセンリョウ,2
地元,202505040511,OP,芝,ボーンディスウェイ,3
地元,202505040511,OP,芝,ワイドエンペラー,4
地元,202505040511,OP,芝,マイネルモーント,5
地元,202505040511,OP,芝,スパイダーゴールド,6
地元,202505040511,OP,芝,ウインエーデル,7
地元,202505040511,OP,芝,ブラックシールド,9
地元,202505040511,OP,芝,メリオーレム,10
地元,202505040511,OP,芝,オクタヴィアヌス,11
地元,202505040511,OP,芝,セレシオン,12
地元,202505040511,OP,芝,エープラス,13
地元,202505040511,OP,芝,グランドカリナン,14
地元,202505040511,OP,芝,シルブロン,15
地元,202505040511,OP,芝,サクセスシュート,16
地元,202505040511,OP,芝,ラスカンブレス,17
地元,202505040608,2勝クラス,芝,エラン,1
地元,202505040608,2勝クラス,芝,クラッシファイド,2
地元,202505040608,2勝クラス,芝,ウインルピナス,4
地元,202505040608,2勝クラス,芝,ゴーソーファー,5
地元,202505040608,2勝クラス,芝,ワイズゴールド,6
地元,202505040608,2勝クラス,芝,ピンキープロミス,7
地元,202505040609,OP,芝,スマートプリエール,4
地元,202505040609,OP,芝,マイネルシンベリン,5
地元,202505040609,OP,芝,ルージュカルデア,6
地元,202505040610,3勝クラス,ダ,ピカピカサンダー,1
地元,202505040610,3勝クラス,ダ,ワンパット,4
地元,202505040610,3勝クラス,ダ,オンザライン,7
地元,202505040610,3勝クラス,ダ,ヤマニンエンディマ,8
地元,202505040610,3勝クラス,ダ,ビップスコーピオン,9
地元,202505040610,3勝クラス,ダ,セブンスレター,10
地元,202505040610,3勝クラス,ダ,コスモジンバック,11
地元,202505040610,3勝クラス,ダ,ホウオウバリスタ,12
地元,202505040610,3勝クラス,ダ,ニューバラード,14
地元,202505040610,3勝クラス,ダ,アームブランシュ,15
地元,202505040611,重賞,芝,ガイアフォース,1
地元,202505040611,重賞,芝,ジャンタルマンタル,2
地元,202505040611,重賞,芝,ソウルラッシュ,3
地元,202505040611,重賞,芝,ジュンブロッサム,4
地元,202505040611,重賞,芝,ウンブライル,5
地元,202505040611,重賞,芝,キープカルム,6
地元,202505040611,重賞,芝,シャンパンカラー,8
地元,202505040611,重賞,芝,ウォーターリヒト,9
地元,202505040611,重賞,芝,マジックサンズ,10
地元,202505040611,重賞,芝,ニシノスーベニア,11
地元,202505040611,重賞,芝,レイベリング,12
地元,202505040611,重賞,芝,グリューネグリーン,13
地元,202505040612,2勝クラス,ダ,エチャケナ,3
地元,202505040612,2勝クラス,ダ,スズカコーズ,4
地元,202505040612,2勝クラス,ダ,サンダーアリュール,5
地元,202505040612,2勝クラス,ダ,トルーマンテソーロ,7
地元,202505040612,2勝クラス,ダ,ディージェーサン,8
地元,202505040612,2勝クラス,ダ,ハリケーンリッジ,9
地元,202505040612,2勝クラス,ダ,ロサンゼルス,10
地元,202505040612,2勝クラス,ダ,リュウノタブーク,11
地元,202505040612,2勝クラス,ダ,セキテイオー,12
地元,202505040612,2勝クラス,ダ,グランオルカ,13
地元,202505040612,2勝クラス,ダ,クレイヴィンオナー,14
地元,202505040710,2勝クラス,ダ,クールブロン,1
地元,202505040710,2勝クラス,ダ,サノノワンダー,2
地元,202505040710,2勝クラス,ダ,アイオリア,7
地元,202505040710,2勝クラス,ダ,ショウナンカブト,8
地元,202505040710,2勝クラス,ダ,ヴォンフレ,9
地元,202505040710,2勝クラス,ダ,サイモンソーラン,11
地元,202505040710,2勝クラス,ダ,トルショー,12
地元,202505040710,2勝クラス,ダ,バランスダンサー,13
地元,202505040711,OP,ダ,アピーリングルック,1
地元,202505040711,OP,ダ,フタイテンロック,4
地元,202505040711,OP,ダ,ブレイクフォース,5
地元,202505040711,OP,ダ,ピュアキアン,8
地元,202505040711,OP,ダ,アムールドパリ,9
地元,202505040711,OP,ダ,サンストックトン,11
地元,202505040712,3勝クラス,芝,ニシノティアモ,1
地元,202505040712,3勝クラス,芝,ジョイフルニュース,2
地元,202505040712,3勝クラス,芝,エバーハピネス,3
地元,202505040712,3勝クラス,芝,スパークリシャール,4
地元,202505040712,3勝クラス,芝,ショウナンラピダス,6
地元,202505040712,3勝クラス,芝,ブランデーロック,7
地元,202505040712,3勝クラス,芝,トラマンダーレ,8
地元,202505040712,3勝クラス,芝,テリオスララ,10
地元,202505040712,3勝クラス,芝,マルチャン,13
地元,202505040712,3勝クラス,芝,ニューステソーロ,14
地元,202505040712,3勝クラス,芝,レディネス,16
地元,202505040712,3勝クラス,芝,ディープリッチ,17
地元,202505040712,3勝クラス,芝,バトルハーデン,18
地元,202505040809,2勝クラス,芝,ウイントワイライト,1
地元,202505040809,2勝クラス,芝,デンクマール,3
地元,202505040809,2勝クラス,芝,ゴールドスター,4
地元,202505040809,2勝クラス,芝,メイケイバートン,5
地元,202505040809,2勝クラス,芝,イブニングタイド,6
地元,202505040809,2勝クラス,芝,オンザブルースカイ,9
地元,202505040809,2勝クラス,芝,エフォートレス,12
地元,202505040810,3勝クラス,ダ,ロジアデレード,1
地元,202505040810,3勝クラス,ダ,ヴァンドーム,2
地元,202505040810,3勝クラス,ダ,ルグランヴァン,3
地元,202505040810,3勝クラス,ダ,ベンヌ,4
地元,202505040810,3勝クラス,ダ,フルオール,5
地元,202505040810,3勝クラス,ダ,ベルウェザー,6
地元,202505040810,3勝クラス,ダ,グロッシェン,9
地元,202505040810,3勝クラス,ダ,ラフエイジアン,10
地元,202505040810,3勝クラス,ダ,オレデイイノカ,11
地元,202505040810,3勝クラス,ダ,メイショウフジ,13
地元,202505040810,3勝クラス,ダ,グランツアーテム,15
地元,202505040810,3勝クラス,ダ,モナルヒ,16
地元,202505040811,重賞,芝,タイセイボーグ,3
地元,202505040811,重賞,芝,ハッピーエンジェル,4
地元,202505040811,重賞,芝,ルーチェフィオーレ,7
地元,202505040811,重賞,芝,ヒルデグリム,9
地元,202505040811,重賞,芝,ドナルンバ,10
地元,202505040812,2勝クラス,ダ,フウセツ,1
地元,202505040812,2勝クラス,ダ,マサノユニコーン,2
地元,202505040812,2勝クラス,ダ,オセアエクスプレス,3
地元,202505040812,2勝クラス,ダ,メモリーグラス,6
地元,202505040812,2勝クラス,ダ,アオカミ,7
地元,202505040812,2勝クラス,ダ,トルーマンテソーロ,8
地元,202505040812,2勝クラス,ダ,トロピカルヒーロー,9
地元,202505040812,2勝クラス,ダ,アルジェンタージョ,10
地元,202505040812,2勝クラス,ダ,レヴィテーション,11
地元,202505040812,2勝クラス,ダ,ターニングアップ,13
地元,202505040909,2勝クラス,ダ,ホレーショ,2
地元,202505040909,2勝クラス,ダ,マンウォル,4
地元,202505040909,2勝クラス,ダ,クインズデネブ,5
地元,202505040909,2勝クラス,ダ,マッスルバック,6
地元,202505040909,2勝クラス,ダ,パープルナイト,7
地元,202505040909,2勝クラス,ダ,タイヨウフレア,8
地元,202505040909,2勝クラス,ダ,トーホウキザン,9
地元,202505040909,2勝クラス,ダ,ハリウッドブルース,10
地元,202505040909,2勝クラス,ダ,アイファーバトル,11
地元,202505040910,2勝クラス,芝,クリニクラウン,1
地元,202505040910,2勝クラス,芝,ミーントゥビー,3
地元,202505040910,2勝クラス,芝,ミスティア,4
地元,202505040910,2勝クラス,芝,グレイトクラウン,5
地元,202505040910,2勝クラス,芝,デファイ,6
地元,202505040910,2勝クラス,芝,ブルーベリーフィズ,7
地元,202505040910,2勝クラス,芝,フォーザボーイズ,8
地元,202505040910,2勝クラス,芝,ドリームクルーズ,9
地元,202505040910,2勝クラス,芝,ルクスドヌーヴ,10
地元,202505040911,OP,ダ,タイセイブレイズ,3
地元,202505040911,OP,ダ,ムーヴ,10
地元,202505040911,OP,ダ,ハギノアトラス,11
地元,202505040911,OP,ダ,ハチメンロッピ,13
地元,202505040911,OP,ダ,ジョージテソーロ,15
地元,202505041008,2勝クラス,ダ,ゲキザル,1
地元,202505041008,2勝クラス,ダ,カネショウレジェン,2
地元,202505041008,2勝クラス,ダ,フミサウンド,3
地元,202505041008,2勝クラス,ダ,ニシノスピカ,8
地元,202505041008,2勝クラス,ダ,デビッドテソーロ,9
地元,202505041008,2勝クラス,ダ,ウォルラス,10
地元,202505041008,2勝クラス,ダ,ルークススペイ,11
地元,202505041008,2勝クラス,ダ,ミヤビクライ,12
地元,202505041008,2勝クラス,ダ,サンダーアリュール,13
地元,202505041008,2勝クラス,ダ,ターニングアップ,14
地元,202505041009,2勝クラス,芝,トリプルコーク,1
地元,202505041009,2勝クラス,芝,サンカシグレ,4
地元,202505041009,2勝クラス,芝,ホウオウアートマン,5
地元,202505041009,2勝クラス,芝,ズイウンゴサイ,6
地元,202505041009,2勝クラス,芝,オウケンボルト,7
地元,202505041009,2勝クラス,芝,バナマンテソーロ,8
地元,202505041010,3勝クラス,芝,キュクヌス,2
地元,202505041010,3勝クラス,芝,ヒシアマン,3
地元,202505041010,3勝クラス,芝,パワーホール,4
地元,202505041010,3勝クラス,芝,カニキュル,5
地元,202505041010,3勝クラス,芝,テウメッサ,6
地元,202505041010,3勝クラス,芝,アスクセクシーモア,8
地元,202505041010,3勝クラス,芝,サムハンター,9
地元,202505041010,3勝クラス,芝,ニシノライコウ,11
